Model,DPO4034
Firmware Version,2.1

Point Format,Y,
-9.722e-04,0.56,-0.36
-9.720e-04,0.56,-0.38
-9.718e-04,0.58,-0.34
-9.716e-04,0.58,-0.42
-9.714e-04,0.56,-0.36
-9.712e-04,0.56,-0.4
-9.710e-04,0.56,-0.34
-9.708e-04,0.56,-0.36
-9.706e-04,0.58,-0.38
-9.704e-04,0.58,-0.36
-9.702e-04,0.58,-0.4
-9.700e-04,0.58,-0.36
-9.698e-04,0.6,-0.36
-9.696e-04,0.58,-0.36
-9.694e-04,0.6,-0.32
-9.692e-04,0.58,-0.38
-9.690e-04,0.6,-0.36
-9.688e-04,0.58,-0.34
-9.686e-04,0.6,-0.36
-9.684e-04,0.62,-0.36
-9.682e-04,0.6,-0.36
-9.680e-04,0.62,-0.3
-9.678e-04,0.62,-0.38
-9.676e-04,0.62,-0.36
-9.674e-04,0.62,-0.36
-9.672e-04,0.6,-0.36
-9.670e-04,0.66,-0.36
-9.668e-04,0.62,-0.34
-9.666e-04,0.62,-0.38
-9.664e-04,0.64,-0.38
-9.662e-04,0.64,-0.38
-9.660e-04,0.64,-0.36
-9.658e-04,0.64,-0.36
-9.656e-04,0.62,-0.34
-9.654e-04,0.64,-0.38
-9.652e-04,0.68,-0.38
-9.650e-04,0.64,-0.38
-9.648e-04,0.66,-0.38
-9.646e-04,0.66,-0.32
-9.644e-04,0.66,-0.36
-9.642e-04,0.68,-0.34
-9.640e-04,0.68,-0.36
-9.638e-04,0.68,-0.36
-9.636e-04,0.66,-0.34
-9.634e-04,0.68,-0.36
-9.632e-04,0.66,-0.36
-9.630e-04,0.68,-0.34
-9.628e-04,0.68,-0.36
-9.626e-04,0.7,-0.38
-9.624e-04,0.68,-0.34
-9.622e-04,0.68,-0.38
-9.620e-04,0.68,-0.34
-9.618e-04,0.7,-0.36
-9.616e-04,0.72,-0.36
-9.614e-04,0.7,-0.32
-9.612e-04,0.72,-0.36
-9.610e-04,0.68,-0.36
-9.608e-04,0.68,-0.34
-9.606e-04,0.72,-0.4
-9.604e-04,0.7,-0.36
-9.602e-04,0.7,-0.34
-9.600e-04,0.72,-0.36
-9.598e-04,0.72,-0.34
-9.596e-04,0.72,-0.34
-9.594e-04,0.74,-0.36
-9.592e-04,0.72,-0.38
-9.590e-04,0.74,-0.34
-9.588e-04,0.72,-0.34
-9.586e-04,0.72,-0.34
-9.584e-04,0.74,-0.3
-9.582e-04,0.74,-0.34
-9.580e-04,0.76,-0.34
-9.578e-04,0.76,-0.36
-9.576e-04,0.74,-0.32
-9.574e-04,0.76,-0.34
-9.572e-04,0.74,-0.32
-9.570e-04,0.76,-0.32
-9.568e-04,0.78,-0.3
-9.566e-04,0.74,-0.34
-9.564e-04,0.76,-0.32
-9.562e-04,0.78,-0.3
-9.560e-04,0.78,-0.34
-9.558e-04,0.78,-0.34
-9.556e-04,0.78,-0.3
-9.554e-04,0.8,-0.36
-9.552e-04,0.78,-0.36
-9.550e-04,0.8,-0.32
-9.548e-04,0.8,-0.3
-9.546e-04,0.78,-0.34
-9.544e-04,0.8,-0.32
-9.542e-04,0.78,-0.34
-9.540e-04,0.8,-0.28
-9.538e-04,0.8,-0.28
-9.536e-04,0.8,-0.34
-9.534e-04,0.82,-0.28
-9.532e-04,0.84,-0.32
-9.530e-04,0.8,-0.34
-9.528e-04,0.8,-0.32
-9.526e-04,0.82,-0.32
-9.524e-04,0.82,-0.32
-9.522e-04,0.84,-0.32
-9.520e-04,0.82,-0.34
-9.518e-04,0.84,-0.34
-9.516e-04,0.84,-0.34
-9.514e-04,0.84,-0.3
-9.512e-04,0.82,-0.32
-9.510e-04,0.84,-0.3
-9.508e-04,0.86,-0.34
-9.506e-04,0.82,-0.3
-9.504e-04,0.88,-0.32
-9.502e-04,0.86,-0.32
-9.500e-04,0.84,-0.34
-9.498e-04,0.86,-0.34
-9.496e-04,0.88,-0.34
-9.494e-04,0.86,-0.32
-9.492e-04,0.88,-0.32
-9.490e-04,0.86,-0.34
-9.488e-04,0.84,-0.3
-9.486e-04,0.88,-0.3
-9.484e-04,0.9,-0.3
-9.482e-04,0.88,-0.34
-9.480e-04,0.88,-0.34
-9.478e-04,0.88,-0.3
-9.476e-04,0.88,-0.32
-9.474e-04,0.9,-0.36
-9.472e-04,0.9,-0.34
-9.470e-04,0.9,-0.34
-9.468e-04,0.9,-0.32
-9.466e-04,0.92,-0.32
-9.464e-04,0.9,-0.3
-9.462e-04,0.9,-0.34
-9.460e-04,0.9,-0.36
-9.458e-04,0.9,-0.28
-9.456e-04,0.92,-0.28
-9.454e-04,0.9,-0.34
-9.452e-04,0.9,-0.34
-9.450e-04,0.94,-0.28
-9.448e-04,0.94,-0.32
-9.446e-04,0.9,-0.3
-9.444e-04,0.94,-0.3
-9.442e-04,0.94,-0.32
-9.440e-04,0.94,-0.32
-9.438e-04,0.94,-0.34
-9.436e-04,0.94,-0.28
-9.434e-04,0.92,-0.34
-9.432e-04,0.94,-0.28
-9.430e-04,0.94,-0.3
-9.428e-04,0.94,-0.34
-9.426e-04,0.94,-0.3
-9.424e-04,0.98,-0.34
-9.422e-04,0.94,-0.28
-9.420e-04,0.94,-0.28
-9.418e-04,0.94,-0.28
-9.416e-04,0.96,-0.28
-9.414e-04,0.96,-0.3
-9.412e-04,0.96,-0.34
-9.410e-04,0.98,-0.32
-9.408e-04,0.98,-0.34
-9.406e-04,0.96,-0.28
-9.404e-04,0.98,-0.28
-9.402e-04,1,-0.3
-9.400e-04,0.98,-0.32
-9.398e-04,0.98,-0.32
-9.396e-04,0.98,-0.3
-9.394e-04,0.98,-0.3
-9.392e-04,1,-0.32
-9.390e-04,1,-0.26
-9.388e-04,0.98,-0.28
-9.386e-04,0.98,-0.28
-9.384e-04,1,-0.3
-9.382e-04,1,-0.28
-9.380e-04,1,-0.3
-9.378e-04,1,-0.26
-9.376e-04,1,-0.3
-9.374e-04,1.02,-0.28
-9.372e-04,1,-0.26
-9.370e-04,1.02,-0.28
-9.368e-04,1,-0.3
-9.366e-04,1.02,-0.28
-9.364e-04,1.02,-0.28
-9.362e-04,1,-0.26
-9.360e-04,1.04,-0.3
-9.358e-04,1,-0.3
-9.356e-04,1,-0.28
-9.354e-04,1.04,-0.28
-9.352e-04,1.04,-0.3
-9.350e-04,1.02,-0.3
-9.348e-04,1.04,-0.3
-9.346e-04,1.02,-0.28
-9.344e-04,1.04,-0.32
-9.342e-04,1.04,-0.28
-9.340e-04,1.06,-0.28
-9.338e-04,1.04,-0.28
-9.336e-04,1.04,-0.28
-9.334e-04,1.06,-0.26
-9.332e-04,1.06,-0.28
-9.330e-04,1.08,-0.32
-9.328e-04,1.04,-0.3
-9.326e-04,1.04,-0.28
-9.324e-04,1.06,-0.28
-9.322e-04,1.06,-0.3
-9.320e-04,1.06,-0.28
-9.318e-04,1.06,-0.26
-9.316e-04,1.08,-0.24
-9.314e-04,1.06,-0.28
-9.312e-04,1.06,-0.26
-9.310e-04,1.1,-0.26
-9.308e-04,1.1,-0.3
-9.306e-04,1.08,-0.3
-9.304e-04,1.08,-0.28
-9.302e-04,1.08,-0.3
-9.300e-04,1.1,-0.26
-9.298e-04,1.08,-0.28
-9.296e-04,1.1,-0.28
-9.294e-04,1.1,-0.26
-9.292e-04,1.08,-0.26
-9.290e-04,1.1,-0.24
-9.288e-04,1.1,-0.22
-9.286e-04,1.12,-0.26
-9.284e-04,1.1,-0.26
-9.282e-04,1.1,-0.26
-9.280e-04,1.14,-0.26
-9.278e-04,1.1,-0.26
-9.276e-04,1.12,-0.26
-9.274e-04,1.12,-0.28
-9.272e-04,1.12,-0.24
-9.270e-04,1.1,-0.26
-9.268e-04,1.14,-0.26
-9.266e-04,1.12,-0.26
-9.264e-04,1.14,-0.26
-9.262e-04,1.12,-0.26
-9.260e-04,1.16,-0.28
-9.258e-04,1.12,-0.3
-9.256e-04,1.12,-0.28
-9.254e-04,1.12,-0.26
-9.252e-04,1.14,-0.26
-9.250e-04,1.14,-0.24
-9.248e-04,1.14,-0.26
-9.246e-04,1.14,-0.26
-9.244e-04,1.14,-0.26
-9.242e-04,1.16,-0.24
-9.240e-04,1.14,-0.26
-9.238e-04,1.16,-0.24
-9.236e-04,1.14,-0.24
-9.234e-04,1.18,-0.24
-9.232e-04,1.16,-0.26
-9.230e-04,1.16,-0.28
-9.228e-04,1.16,-0.26
-9.226e-04,1.16,-0.24
-9.224e-04,1.18,-0.26
-9.222e-04,1.18,-0.26
-9.220e-04,1.18,-0.26
-9.218e-04,1.18,-0.26
-9.216e-04,1.18,-0.24
-9.214e-04,1.16,-0.22
-9.212e-04,1.18,-0.26
-9.210e-04,1.2,-0.28
-9.208e-04,1.18,-0.22
-9.206e-04,1.18,-0.26
-9.204e-04,1.18,-0.26
-9.202e-04,1.2,-0.24
-9.200e-04,1.2,-0.24
-9.198e-04,1.18,-0.24
-9.196e-04,1.18,-0.24
-9.194e-04,1.2,-0.28
-9.192e-04,1.18,-0.24
-9.190e-04,1.22,-0.24
-9.188e-04,1.18,-0.22
-9.186e-04,1.2,-0.24
-9.184e-04,1.2,-0.24
-9.182e-04,1.22,-0.24
-9.180e-04,1.22,-0.24
-9.178e-04,1.2,-0.26
-9.176e-04,1.18,-0.24
-9.174e-04,1.22,-0.22
-9.172e-04,1.22,-0.26
-9.170e-04,1.2,-0.22
-9.168e-04,1.22,-0.24
-9.166e-04,1.22,-0.24
-9.164e-04,1.22,-0.26
-9.162e-04,1.22,-0.24
-9.160e-04,1.22,-0.2
-9.158e-04,1.24,-0.22
-9.156e-04,1.22,-0.22
-9.154e-04,1.22,-0.2
-9.152e-04,1.22,-0.24
-9.150e-04,1.26,-0.24
-9.148e-04,1.24,-0.2
-9.146e-04,1.24,-0.24
-9.144e-04,1.22,-0.2
-9.142e-04,1.24,-0.24
-9.140e-04,1.24,-0.24
-9.138e-04,1.26,-0.16
-9.136e-04,1.24,-0.22
-9.134e-04,1.22,-0.22
-9.132e-04,1.24,-0.22
-9.130e-04,1.26,-0.24
-9.128e-04,1.24,-0.2
-9.126e-04,1.26,-0.2
-9.124e-04,1.24,-0.22
-9.122e-04,1.24,-0.2
-9.120e-04,1.26,-0.22
-9.118e-04,1.24,-0.16
-9.116e-04,1.24,-0.2
-9.114e-04,1.26,-0.18
-9.112e-04,1.24,-0.22
-9.110e-04,1.26,-0.22
-9.108e-04,1.28,-0.18
-9.106e-04,1.26,-0.26
-9.104e-04,1.24,-0.24
-9.102e-04,1.26,-0.22
-9.100e-04,1.26,-0.2
-9.098e-04,1.28,-0.2
-9.096e-04,1.28,-0.2
-9.094e-04,1.26,-0.2
-9.092e-04,1.28,-0.2
-9.090e-04,1.28,-0.22
-9.088e-04,1.3,-0.24
-9.086e-04,1.3,-0.24
-9.084e-04,1.28,-0.2
-9.082e-04,1.28,-0.22
-9.080e-04,1.28,-0.16
-9.078e-04,1.3,-0.2
-9.076e-04,1.3,-0.2
-9.074e-04,1.3,-0.2
-9.072e-04,1.3,-0.22
-9.070e-04,1.3,-0.24
-9.068e-04,1.28,-0.22
-9.066e-04,1.32,-0.18
-9.064e-04,1.28,-0.18
-9.062e-04,1.3,-0.18
-9.060e-04,1.3,-0.2
-9.058e-04,1.32,-0.18
-9.056e-04,1.32,-0.2
-9.054e-04,1.3,-0.26
-9.052e-04,1.32,-0.2
-9.050e-04,1.3,-0.2
-9.048e-04,1.32,-0.2
-9.046e-04,1.3,-0.2
-9.044e-04,1.32,-0.18
-9.042e-04,1.32,-0.16
-9.040e-04,1.32,-0.2
-9.038e-04,1.32,-0.16
-9.036e-04,1.32,-0.18
-9.034e-04,1.34,-0.18
-9.032e-04,1.32,-0.18
-9.030e-04,1.32,-0.2
-9.028e-04,1.34,-0.2
-9.026e-04,1.36,-0.2
-9.024e-04,1.32,-0.16
-9.022e-04,1.32,-0.16
-9.020e-04,1.32,-0.2
-9.018e-04,1.32,-0.16
-9.016e-04,1.32,-0.18
-9.014e-04,1.36,-0.16
-9.012e-04,1.34,-0.18
-9.010e-04,1.32,-0.18
-9.008e-04,1.32,-0.18
-9.006e-04,1.32,-0.18
-9.004e-04,1.34,-0.16
-9.002e-04,1.36,-0.16
-9.000e-04,1.34,-0.16
-8.998e-04,1.34,-0.12
-8.996e-04,1.34,-0.18
-8.994e-04,1.32,-0.2
-8.992e-04,1.32,-0.16
-8.990e-04,1.36,-0.16
-8.988e-04,1.36,-0.18
-8.986e-04,1.34,-0.2
-8.984e-04,1.36,-0.18
-8.982e-04,1.36,-0.16
-8.980e-04,1.36,-0.16
-8.978e-04,1.38,-0.16
-8.976e-04,1.36,-0.14
-8.974e-04,1.34,-0.16
-8.972e-04,1.36,-0.16
-8.970e-04,1.38,-0.18
-8.968e-04,1.36,-0.16
-8.966e-04,1.38,-0.16
-8.964e-04,1.4,-0.16
-8.962e-04,1.36,-0.16
-8.960e-04,1.38,-0.14
-8.958e-04,1.38,-0.16
-8.956e-04,1.38,-0.18
-8.954e-04,1.38,-0.16
-8.952e-04,1.38,-0.14
-8.950e-04,1.34,-0.14
-8.948e-04,1.38,-0.14
-8.946e-04,1.36,-0.16
-8.944e-04,1.4,-0.16
-8.942e-04,1.38,-0.18
-8.940e-04,1.4,-0.14
-8.938e-04,1.38,-0.12
-8.936e-04,1.4,-0.18
-8.934e-04,1.38,-0.14
-8.932e-04,1.38,-0.14
-8.930e-04,1.4,-0.14
-8.928e-04,1.38,-0.14
-8.926e-04,1.4,-0.1
-8.924e-04,1.4,-0.18
-8.922e-04,1.4,-0.16
-8.920e-04,1.4,-0.14
-8.918e-04,1.4,-0.16
-8.916e-04,1.4,-0.16
-8.914e-04,1.4,-0.14
-8.912e-04,1.4,-0.14
-8.910e-04,1.4,-0.16
-8.908e-04,1.42,-0.14
-8.906e-04,1.4,-0.14
-8.904e-04,1.4,-0.14
-8.902e-04,1.42,-0.12
-8.900e-04,1.4,-0.18
-8.898e-04,1.42,-0.14
-8.896e-04,1.4,-0.1
-8.894e-04,1.38,-0.16
-8.892e-04,1.42,-0.12
-8.890e-04,1.42,-0.12
-8.888e-04,1.4,-0.1
-8.886e-04,1.42,-0.14
-8.884e-04,1.42,-0.1
-8.882e-04,1.4,-0.14
-8.880e-04,1.42,-0.12
-8.878e-04,1.4,-0.1
-8.876e-04,1.4,-0.08
-8.874e-04,1.42,-0.1
-8.872e-04,1.42,-0.1
-8.870e-04,1.44,-0.12
-8.868e-04,1.42,-0.14
-8.866e-04,1.44,-0.12
-8.864e-04,1.42,-0.12
-8.862e-04,1.44,-0.1
-8.860e-04,1.4,-0.1
-8.858e-04,1.42,-0.1
-8.856e-04,1.42,-0.14
-8.854e-04,1.42,-0.1
-8.852e-04,1.4,-0.1
-8.850e-04,1.44,-0.12
-8.848e-04,1.42,-0.14
-8.846e-04,1.46,-0.12
-8.844e-04,1.44,-0.12
-8.842e-04,1.44,-0.1
-8.840e-04,1.44,-0.14
-8.838e-04,1.46,-0.12
-8.836e-04,1.44,-0.14
-8.834e-04,1.44,-0.1
-8.832e-04,1.42,-0.1
-8.830e-04,1.44,-0.12
-8.828e-04,1.44,-0.1
-8.826e-04,1.44,-0.14
-8.824e-04,1.42,-0.08
-8.822e-04,1.44,-0.1
-8.820e-04,1.44,-0.14
-8.818e-04,1.44,-0.06
-8.816e-04,1.44,-0.1
-8.814e-04,1.44,-0.1
-8.812e-04,1.44,-0.1
-8.810e-04,1.44,-0.1
-8.808e-04,1.44,-0.14
-8.806e-04,1.44,-0.06
-8.804e-04,1.46,-0.1
-8.802e-04,1.44,-0.12
-8.800e-04,1.46,-0.1
-8.798e-04,1.48,-0.1
-8.796e-04,1.46,-0.06
-8.794e-04,1.44,-0.06
-8.792e-04,1.44,-0.1
-8.790e-04,1.46,-0.1
-8.788e-04,1.46,-0.06
-8.786e-04,1.44,-0.02
-8.784e-04,1.46,-0.12
-8.782e-04,1.48,-0.08
-8.780e-04,1.46,-0.06
-8.778e-04,1.46,-0.1
-8.776e-04,1.46,-0.1
-8.774e-04,1.46,-0.08
-8.772e-04,1.46,-0.02
-8.770e-04,1.48,-0.08
-8.768e-04,1.48,-0.06
-8.766e-04,1.48,-0.1
-8.764e-04,1.48,-0.06
-8.762e-04,1.44,-0.1
-8.760e-04,1.48,-0.1
-8.758e-04,1.46,-0.08
-8.756e-04,1.5,-0.06
-8.754e-04,1.48,-0.06
-8.752e-04,1.46,-0.1
-8.750e-04,1.48,-0.06
-8.748e-04,1.48,-0.08
-8.746e-04,1.48,-0.08
-8.744e-04,1.48,-0.06
-8.742e-04,1.48,-0.04
-8.740e-04,1.5,-0.08
-8.738e-04,1.5,-0.06
-8.736e-04,1.48,-0.04
-8.734e-04,1.5,-0.1
-8.732e-04,1.48,-0.06
-8.730e-04,1.48,-0.08
-8.728e-04,1.5,-0.06
-8.726e-04,1.5,-0.04
-8.724e-04,1.46,-0.04
-8.722e-04,1.48,-0.04
-8.720e-04,1.52,0
-8.718e-04,1.48,-0.04
-8.716e-04,1.5,-0.08
-8.714e-04,1.48,-0.06
-8.712e-04,1.48,-0.06
-8.710e-04,1.48,-0.04
-8.708e-04,1.5,-0.06
-8.706e-04,1.48,-0.06
-8.704e-04,1.5,-0.02
-8.702e-04,1.5,-0.04
-8.700e-04,1.48,-0.06
-8.698e-04,1.46,-0.04
-8.696e-04,1.5,-0.04
-8.694e-04,1.5,-0.04
-8.692e-04,1.5,-0.08
-8.690e-04,1.5,-0.04
-8.688e-04,1.5,-0.04
-8.686e-04,1.48,-0.04
-8.684e-04,1.48,-0.04
-8.682e-04,1.5,-0.04
-8.680e-04,1.5,-0.04
-8.678e-04,1.52,-0.02
-8.676e-04,1.5,-0.02
-8.674e-04,1.5,-0.02
-8.672e-04,1.5,-0.04
-8.670e-04,1.5,-0.02
-8.668e-04,1.48,-0.06
-8.666e-04,1.5,-0.02
-8.664e-04,1.5,-0.04
-8.662e-04,1.5,0
-8.660e-04,1.52,0
-8.658e-04,1.48,-0.02
-8.656e-04,1.5,-0.04
-8.654e-04,1.52,0
-8.652e-04,1.48,-0.02
-8.650e-04,1.48,-0.02
-8.648e-04,1.5,-0.04
-8.646e-04,1.5,-0.02
-8.644e-04,1.5,-0.02
-8.642e-04,1.5,-0.04
-8.640e-04,1.52,-0.04
-8.638e-04,1.52,0
-8.636e-04,1.5,0
-8.634e-04,1.5,0
-8.632e-04,1.5,0
-8.630e-04,1.52,-0.02
-8.628e-04,1.52,0
-8.626e-04,1.5,0
-8.624e-04,1.5,-0.02
-8.622e-04,1.52,0
-8.620e-04,1.5,0
-8.618e-04,1.52,0.04
-8.616e-04,1.52,0
-8.614e-04,1.5,-0.02
-8.612e-04,1.52,0
-8.610e-04,1.52,0.04
-8.608e-04,1.52,0.06
-8.606e-04,1.54,-0.02
-8.604e-04,1.5,0
-8.602e-04,1.52,0
-8.600e-04,1.5,0.02
-8.598e-04,1.52,-0.02
-8.596e-04,1.52,0
-8.594e-04,1.54,0
-8.592e-04,1.54,0
-8.590e-04,1.52,0
-8.588e-04,1.52,-0.02
-8.586e-04,1.54,-0.02
-8.584e-04,1.5,0
-8.582e-04,1.52,0
-8.580e-04,1.52,0
-8.578e-04,1.52,0.04
-8.576e-04,1.52,-0.04
-8.574e-04,1.54,0
-8.572e-04,1.5,-0.02
-8.570e-04,1.54,0.04
-8.568e-04,1.54,0.06
-8.566e-04,1.52,0
-8.564e-04,1.5,0
-8.562e-04,1.54,0
-8.560e-04,1.52,0.06
-8.558e-04,1.52,-0.02
-8.556e-04,1.52,0.02
-8.554e-04,1.52,0.04
-8.552e-04,1.5,0
-8.550e-04,1.52,0
-8.548e-04,1.52,0.02
-8.546e-04,1.52,0.02
-8.544e-04,1.52,0.04
-8.542e-04,1.5,0.04
-8.540e-04,1.52,0
-8.538e-04,1.52,0.06
-8.536e-04,1.54,-0.02
-8.534e-04,1.5,0.04
-8.532e-04,1.54,0.02
-8.530e-04,1.54,0.02
-8.528e-04,1.54,0.04
-8.526e-04,1.52,0.04
-8.524e-04,1.54,0.06
-8.522e-04,1.52,0.06
-8.520e-04,1.5,0.04
-8.518e-04,1.54,0.04
-8.516e-04,1.52,0.04
-8.514e-04,1.5,0.04
-8.512e-04,1.52,0.04
-8.510e-04,1.52,0.06
-8.508e-04,1.5,0.06
-8.506e-04,1.5,0.02
-8.504e-04,1.52,0.06
-8.502e-04,1.52,0.06
-8.500e-04,1.52,0.04
-8.498e-04,1.52,0.06
-8.496e-04,1.54,0.06
-8.494e-04,1.52,0.06
-8.492e-04,1.52,0.06
-8.490e-04,1.54,0.08
-8.488e-04,1.52,0.04
-8.486e-04,1.54,0.02
-8.484e-04,1.52,0.04
-8.482e-04,1.5,0.06
-8.480e-04,1.54,0.04
-8.478e-04,1.54,0.1
-8.476e-04,1.5,0.04
-8.474e-04,1.52,0.06
-8.472e-04,1.5,0.02
-8.470e-04,1.52,0.06
-8.468e-04,1.5,0.06
-8.466e-04,1.52,0.04
-8.464e-04,1.52,0.12
-8.462e-04,1.5,0.04
-8.460e-04,1.54,0.06
-8.458e-04,1.52,0.06
-8.456e-04,1.52,0.08
-8.454e-04,1.5,0.06
-8.452e-04,1.52,0.06
-8.450e-04,1.52,0.08
-8.448e-04,1.5,0.06
-8.446e-04,1.5,0.08
-8.444e-04,1.48,0.08
-8.442e-04,1.5,0.06
-8.440e-04,1.5,0.08
-8.438e-04,1.52,0.06
-8.436e-04,1.5,0.12
-8.434e-04,1.5,0.06
-8.432e-04,1.48,0.06
-8.430e-04,1.5,0.06
-8.428e-04,1.46,0.1
-8.426e-04,1.5,0.06
-8.424e-04,1.48,0.12
-8.422e-04,1.48,0.08
-8.420e-04,1.5,0.08
-8.418e-04,1.48,0.08
-8.416e-04,1.48,0.1
-8.414e-04,1.48,0.02
-8.412e-04,1.52,0.1
-8.410e-04,1.5,0.06
-8.408e-04,1.48,0.08
-8.406e-04,1.48,0.08
-8.404e-04,1.48,0.08
-8.402e-04,1.46,0.12
-8.400e-04,1.48,0.1
-8.398e-04,1.48,0.1
-8.396e-04,1.48,0.12
-8.394e-04,1.46,0.1
-8.392e-04,1.48,0.08
-8.390e-04,1.48,0.12
-8.388e-04,1.48,0.08
-8.386e-04,1.46,0.1
-8.384e-04,1.46,0.1
-8.382e-04,1.48,0.12
-8.380e-04,1.48,0.06
-8.378e-04,1.46,0.1
-8.376e-04,1.46,0.1
-8.374e-04,1.46,0.1
-8.372e-04,1.46,0.1
-8.370e-04,1.48,0.14
-8.368e-04,1.46,0.1
-8.366e-04,1.46,0.1
-8.364e-04,1.46,0.1
-8.362e-04,1.44,0.12
-8.360e-04,1.44,0.08
-8.358e-04,1.46,0.1
-8.356e-04,1.46,0.14
-8.354e-04,1.46,0.06
-8.352e-04,1.44,0.08
-8.350e-04,1.44,0.08
